label,text
"D01A, Antifungals for topical use",Antifungals for topical use
"D01AA, Antibiotics",Antibiotics
"D01AA01, Nystatin",Nystatin
"D01AA02, Natamycin",Natamycin
"D01AA03, Hachimycin",Hachimycin
"D01AA04, Pecilocin",Pecilocin
"D01AA06, Mepartricin",Mepartricin
"D01AA07, Pyrrolnitrin",Pyrrolnitrin
"D01AA08, Griseofulvin",Griseofulvin
"D01AA20, Combinations",Combinations
"D01AC, Imidazoleandtriazolederivatives",Imidazoleandtriazolederivatives
"D01AC01, Clotrimazole",Clotrimazole
"D01AC02, Miconazole",Miconazole
"D01AC03, Econazole",Econazole
"D01AC04, Clomidazole",Clomidazole
"D01AC05, Isoconazole",Isoconazole
"D01AC06, Tiabendazole",Tiabendazole
"D01AC07, Tioconazole",Tioconazole
"D01AC08, Ketoconazole",Ketoconazole
"D01AC09, Sulconazole",Sulconazole
"D01AC10, Bifonazole",Bifonazole
"D01AC11, Oxiconazole",Oxiconazole
"D01AC12, Fenticonazole",Fenticonazole
"D01AC13, Omoconazole",Omoconazole
"D01AC14, Sertaconazole",Sertaconazole
"D01AC15, Fluconazole",Fluconazole
"D01AC16, Flutrimazole",Flutrimazole
"D01AC17, Eberconazole",Eberconazole
"D01AC18, Luliconazole",Luliconazole
"D01AC19, Efinaconazole",Efinaconazole
"D01AC20, Combinations",Combinations
"D01AC52, Miconazole,combinations","Miconazole,combinations"
"D01AC60, Bifonazole,combinations","Bifonazole,combinations"
"D01AE, Otherantifungalsfortopicaluse",Otherantifungalsfortopicaluse
"D01AE01, Bromochlorosalicylanilide",Bromochlorosalicylanilide
"D01AE02, Methylrosaniline",Methylrosaniline
"D01AE03, Tribromometacresol",Tribromometacresol
"D01AE04, Undecylenicacid",Undecylenicacid
"D01AE05, Polynoxylin",Polynoxylin
"D01AE06, 2-(4-chlorphenoxy)-ethanol",2-(4-chlorphenoxy)-ethanol
"D01AE07, Chlorphenesin",Chlorphenesin
"D01AE08, Ticlatone",Ticlatone
"D01AE09, Sulbentine",Sulbentine
"D01AE10, Ethylhydroxybenzoate",Ethylhydroxybenzoate
"D01AE11, Haloprogin",Haloprogin
"D01AE12, Salicylicacid",Salicylicacid
"D01AE13, Seleniumsulfide",Seleniumsulfide
"D01AE14, Ciclopirox",Ciclopirox
"D01AE15, Terbinafine",Terbinafine
"D01AE16, Amorolfine",Amorolfine
"D01AE17, Dimazole",Dimazole
"D01AE18, Tolnaftate",Tolnaftate
"D01AE19, Tolciclate",Tolciclate
"D01AE20, Combinations",Combinations
"D01AE21, Flucytosine",Flucytosine
"D01AE22, Naftifine",Naftifine
"D01AE23, Butenafine",Butenafine
"D01AE54, Undecylenicacid,combinations","Undecylenicacid,combinations"
"D01BA, Antifungals for systemic use",Antifungals for systemic use
"D01BA01, Griseofulvin",Griseofulvin
"D01BA02, Terbinafine",Terbinafine
"D02, Emollients and protectants",Emollients and protectants
"D02A, Emollients and protectives",Emollients and protectives
"D02AE, Carbamideproducts",Carbamideproducts
"D02AE01, Carbamide",Carbamide
"D02AE51, Carbamide,combinations","Carbamide,combinations"
"D02B, Protectives against UV-radiation",Protectives against UV-radiation
"D02BA, ProtectivesagainstUV-radiationfortopicaluse",ProtectivesagainstUV-radiationfortopicaluse
"D02BA01, Aminobenzoicacid",Aminobenzoicacid
"D02BA02, Octinoxate",Octinoxate
"D02BB, ProtectivesagainstUV-radiationforsystemicuse",ProtectivesagainstUV-radiationforsystemicuse
"D02BB01, Betacarotene",Betacarotene
"D02BB02, Afamelanotide",Afamelanotide
"D03, Treatment of wounds and ulcers",Treatment of wounds and ulcers
"D03A, Cicatrizants",Cicatrizants
"D03AA, Cod-liveroilointments",Cod-liveroilointments
"D03AX, Othercicatrizants",Othercicatrizants
"D03AX01, Cadexomeriodine",Cadexomeriodine
"D03AX02, Dextranomer",Dextranomer
"D03AX03, Dexpanthenol",Dexpanthenol
"D03AX04, Calciumpantothenate",Calciumpantothenate
"D03AX05, Hyaluronicacid",Hyaluronicacid
"D03AX06, Becaplermin",Becaplermin
"D03AX09, Crilanomer",Crilanomer
"D03AX10, Enoxolone",Enoxolone
"D03AX11, Sodiumchlorite(tetrachlorodecaoxide)",Sodiumchlorite(tetrachlorodecaoxide)
"D03AX12, Trolamine",Trolamine
"D03B, Enzymes",Enzymes
"D03BA, Proteolyticenzymes",Proteolyticenzymes
"D03BA01, Trypsin",Trypsin
"D03BA02, Clostridiopeptidase",Clostridiopeptidase
"D03BA03, Bromelains",Bromelains
"D03BA52, Clostridiopeptidase,combinations","Clostridiopeptidase,combinations"
"D04, Antipyretics drugs",Antipyretics drugs
"D04A, Antipruritics, including antihistamines, anesthetics, etc.","Antipruritics, including antihistamines, anesthetics, etc."
"D04AA, Topicalantihistamines",Topicalantihistamines
"D04AA01, Thonzylamine",Thonzylamine
"D04AA02, Mepyramine",Mepyramine
"D04AA03, Thenalidine",Thenalidine
"D04AA04, Tripelennamine",Tripelennamine
"D04AA09, Chloropyramine",Chloropyramine
"D04AA10, Promethazine",Promethazine
"D04AA12, Tolpropamine",Tolpropamine
"D04AA13, Dimetindene",Dimetindene
"D04AA14, Clemastine",Clemastine
"D04AA15, Bamipine",Bamipine
"D04AA16, Pheniramine",Pheniramine
"D04AA22, Isothipendyl",Isothipendyl
"D04AA32, Diphenhydramine",Diphenhydramine
"D04AA33, Diphenhydraminemethylbromide",Diphenhydraminemethylbromide
"D04AA34, Chlorphenoxamine",Chlorphenoxamine
"D04AB, Topicalanesthetics",Topicalanesthetics
"D04AB01, Lidocaine",Lidocaine
"D04AB02, Cinchocaine",Cinchocaine
"D04AB03, Oxybuprocaine",Oxybuprocaine
"D04AB04, Benzocaine",Benzocaine
"D04AB05, Quinisocaine",Quinisocaine
"D04AB06, Tetracaine",Tetracaine
"D04AB07, Pramocaine",Pramocaine
"D05, Antipsoriatic drugs",Antipsoriatic drugs
"D05A, Antipsoriatics for topical use",Antipsoriatics for topical use
"D05AC, Antracenderivatives",Antracenderivatives
"D05AC01, Dithranol",Dithranol
"D05AC51, Dithranol,combinations","Dithranol,combinations"
"D05AD, Psoralensfortopicaluse",Psoralensfortopicaluse
"D05AD01, Trioxysalen",Trioxysalen
"D05AD02, Methoxsalen",Methoxsalen
"D05AX, Otherantipsoriaticsfortopicaluse",Otherantipsoriaticsfortopicaluse
"D05AX01, Fumaricacid",Fumaricacid
"D05AX02, Calcipotriol",Calcipotriol
"D05AX03, Calcitriol",Calcitriol
"D05AX04, Tacalcitol",Tacalcitol
"D05AX05, Tazarotene",Tazarotene
"D05AX52, Calcipotriol,combinations","Calcipotriol,combinations"
"D05B, Antipsoriatics for systemic use",Antipsoriatics for systemic use
"D05BA, Psoralensforsystemicuse",Psoralensforsystemicuse
"D05BA01, Trioxysalen",Trioxysalen
"D05BA02, Methoxsalen",Methoxsalen
"D05BA03, Bergapten",Bergapten
"D05BB, Retinoidsfortreatmentofpsoriasis",Retinoidsfortreatmentofpsoriasis
"D05BB01, Etretinate",Etretinate
"D05BB02, Acitretin",Acitretin
"D05BX, Otherantipsoriaticsforsystemicuse",Otherantipsoriaticsforsystemicuse
"D05BX51, Fumaricacidderivatives,combinations","Fumaricacidderivatives,combinations"
"D06, Antibiotics and chemotherapeutics for dermatological use",Antibiotics and chemotherapeutics for dermatological use
"D06A, Antibiotics for topical use",Antibiotics for topical use
"D06AA, Tetracyclineandderivatives",Tetracyclineandderivatives
"D06AA01, Demeclocycline",Demeclocycline
"D06AA02, Chlortetracycline",Chlortetracycline
"D06AA03, Oxytetracycline",Oxytetracycline
"D06AA04, Tetracycline",Tetracycline
"D06AX, Otherantibioticsfortopicaluse",Otherantibioticsfortopicaluse
"D06AX01, Fusidicacid",Fusidicacid
"D06AX02, Chloramphenicol",Chloramphenicol
"D06AX04, Neomycin",Neomycin
"D06AX05, Bacitracin",Bacitracin
"D06AX07, Gentamicin",Gentamicin
"D06AX08, Tyrothricin",Tyrothricin
"D06AX09, Mupirocin",Mupirocin
"D06AX10, Virginiamycin",Virginiamycin
"D06AX11, Rifaximin",Rifaximin
"D06AX12, Amikacin",Amikacin
"D06AX13, Retapamulin",Retapamulin
"D06B, Chemotherapeutics for topical use",Chemotherapeutics for topical use
"D06BA, Sulfonamides",Sulfonamides
"D06BA01, Silversulfadiazine",Silversulfadiazine
"D06BA02, Sulfathiazole",Sulfathiazole
"D06BA03, Mafenide",Mafenide
"D06BA04, Sulfamethizole",Sulfamethizole
"D06BA05, Sulfanilamide",Sulfanilamide
"D06BA06, Sulfamerazine",Sulfamerazine
"D06BA51, Silversulfadiazine,combinations","Silversulfadiazine,combinations"
"D06BB, Antivirals",Antivirals
"D06BB01, Idoxuridine",Idoxuridine
"D06BB02, Tromantadine",Tromantadine
"D06BB03, Aciclovir",Aciclovir
"D06BB04, Podophyllotoxin",Podophyllotoxin
"D06BB05, Inosine",Inosine
"D06BB06, Penciclovir",Penciclovir
"D06BB07, Lysozyme",Lysozyme
"D06BB08, Ibacitabine",Ibacitabine
"D06BB09, Edoxudine",Edoxudine
"D06BB10, Imiquimod",Imiquimod
"D06BB11, Docosanol",Docosanol
"D06BB12, Sinecatechins",Sinecatechins
"D06BB53, Aciclovir,combinations","Aciclovir,combinations"
"D06BX, Otherchemotherapeutics",Otherchemotherapeutics
"D06BX01, Metronidazole",Metronidazole
"D06BX02, Ingenolmebutate",Ingenolmebutate
"D07, Topical dermatological corticosteroids",Topical dermatological corticosteroids
"D07A, Corticosteroids, plain","Corticosteroids, plain"
"D07AA, Corticosteroids,weak(groupI)","Corticosteroids,weak(groupI)"
"D07AA01, Methylprednisolone",Methylprednisolone
"D07AA02, Hydrocortisone",Hydrocortisone
"D07AA03, Prednisolone",Prednisolone
"D07AB, Corticosteroids,moderatelypotent(groupII)","Corticosteroids,moderatelypotent(groupII)"
"D07AB01, Clobetasone",Clobetasone
"D07AB02, Hydrocortisonebutyrate",Hydrocortisonebutyrate
"D07AB03, Flumetasone",Flumetasone
"D07AB04, Fluocortin",Fluocortin
"D07AB05, Fluperolone",Fluperolone
"D07AB06, Fluorometholone",Fluorometholone
"D07AB07, Fluprednidene",Fluprednidene
"D07AB08, Desonide",Desonide
"D07AB09, Triamcinolone",Triamcinolone
"D07AB10, Alclometasone",Alclometasone
"D07AB11, Hydrocortisonebuteprate",Hydrocortisonebuteprate
"D07AB19, Dexamethasone",Dexamethasone
"D07AB21, Clocortolone",Clocortolone
"D07AB30, Combinationsofcorticosteroids",Combinationsofcorticosteroids
"D07AC, Corticosteroids,potent(groupIII)","Corticosteroids,potent(groupIII)"
"D07AC01, Betamethasone",Betamethasone
"D07AC02, Fluclorolone",Fluclorolone
"D07AC03, Desoximetasone",Desoximetasone
"D07AC04, Fluocinoloneacetonide",Fluocinoloneacetonide
"D07AC05, Fluocortolone",Fluocortolone
"D07AC06, Diflucortolone",Diflucortolone
"D07AC07, Fludroxycortide",Fludroxycortide
"D07AC08, Fluocinonide",Fluocinonide
"D07AC09, Budesonide",Budesonide
"D07AC10, Diflorasone",Diflorasone
"D07AC11, Amcinonide",Amcinonide
"D07AC12, Halometasone",Halometasone
"D07AC13, Mometasonefuroate",Mometasonefuroate
"D07AC14, Methylprednisoloneaceponate",Methylprednisoloneaceponate
"D07AC15, Beclometasone",Beclometasone
"D07AC16, Hydrocortisoneaceponate",Hydrocortisoneaceponate
"D07AC17, Fluticasone",Fluticasone
"D07AC18, Prednicarbate",Prednicarbate
"D07AC19, Difluprednate",Difluprednate
"D07AC21, Ulobetasol",Ulobetasol
"D07AD, Corticosteroids,verypotent(groupIV)","Corticosteroids,verypotent(groupIV)"
"D07AD01, Clobetasol",Clobetasol
"D07AD02, Halcinonide",Halcinonide
"D07B, Corticosteroids, combinations with antiseptics","Corticosteroids, combinations with antiseptics"
"D07BA, Corticosteroids,weak,combinationswithantiseptics","Corticosteroids,weak,combinationswithantiseptics"
"D07BA01, Prednisoloneandantiseptics",Prednisoloneandantiseptics
"D07BA04, Hydrocortisoneandantiseptics",Hydrocortisoneandantiseptics
"D07BB, Corticosteroids,moderatelypotent,combinationswithantiseptics","Corticosteroids,moderatelypotent,combinationswithantiseptics"
"D07BB01, Flumetasoneandantiseptics",Flumetasoneandantiseptics
"D07BB02, Desonideandantiseptics",Desonideandantiseptics
"D07BB03, Triamcinoloneandantiseptics",Triamcinoloneandantiseptics
"D07BB04, Hydrocortisonebutyrateandantiseptics",Hydrocortisonebutyrateandantiseptics
"D07BC, Corticosteroids,potent,combinationswithantiseptics","Corticosteroids,potent,combinationswithantiseptics"
"D07BC01, Betamethasoneandantiseptics",Betamethasoneandantiseptics
"D07BC02, Fluocinoloneacetonideandantiseptics",Fluocinoloneacetonideandantiseptics
"D07BC03, Fluocortoloneandantiseptics",Fluocortoloneandantiseptics
"D07BC04, Diflucortoloneandantiseptics",Diflucortoloneandantiseptics
"D07C, Corticosteroids, combinations with antibiotics","Corticosteroids, combinations with antibiotics"
"D07CA, Corticosteroids,weak,combinationswithantibiotics","Corticosteroids,weak,combinationswithantibiotics"
"D07CA01, Hydrocortisoneandantibiotics",Hydrocortisoneandantibiotics
"D07CA02, Methylprednisoloneandantibiotics",Methylprednisoloneandantibiotics
"D07CA03, Prednisoloneandantibiotics",Prednisoloneandantibiotics
"D07CB, Corticosteroids,moderatelypotent,combinationswithantibiotics","Corticosteroids,moderatelypotent,combinationswithantibiotics"
"D07CB01, Triamcinoloneandantibiotics",Triamcinoloneandantibiotics
"D07CB02, Fluprednideneandantibiotics",Fluprednideneandantibiotics
"D07CB03, Fluorometholoneandantibiotics",Fluorometholoneandantibiotics
"D07CB04, Dexamethasoneandantibiotics",Dexamethasoneandantibiotics
"D07CB05, Flumetasoneandantibiotics",Flumetasoneandantibiotics
"D07CC, Corticosteroids,potent,combinationswithantibiotics","Corticosteroids,potent,combinationswithantibiotics"
"D07CC01, Betamethasoneandantibiotics",Betamethasoneandantibiotics
"D07CC02, Fluocinoloneacetonideandantibiotics",Fluocinoloneacetonideandantibiotics
"D07CC03, Fludroxycortideandantibiotics",Fludroxycortideandantibiotics
"D07CC04, Beclometasoneandantibiotics",Beclometasoneandantibiotics
"D07CC05, Fluocinonideandantibiotics",Fluocinonideandantibiotics
"D07CC06, Fluocortoloneandantibiotics",Fluocortoloneandantibiotics
"D07CD, Corticosteroids,verypotent,combinationswithantibiotics","Corticosteroids,verypotent,combinationswithantibiotics"
"D07CD01, Clobetasolandantibiotics",Clobetasolandantibiotics
"D07X, Corticosteroids, other combinations","Corticosteroids, other combinations"
"D07XA, Corticosteroids,weak,othercombinations","Corticosteroids,weak,othercombinations"
"D07XA01, Hydrocortisone",Hydrocortisone
"D07XA02, Prednisolone",Prednisolone
"D07XB, Corticosteroids,moderatelypotent,othercombinations","Corticosteroids,moderatelypotent,othercombinations"
"D07XB01, Flumetasone",Flumetasone
"D07XB02, Triamcinolone",Triamcinolone
"D07XB03, Fluprednidene",Fluprednidene
"D07XB04, Fluorometholone",Fluorometholone
"D07XB05, Dexamethasone",Dexamethasone
"D07XB30, Combinationsofcorticosteroids",Combinationsofcorticosteroids
"D07XC, Corticosteroids,potent,othercombinations","Corticosteroids,potent,othercombinations"
"D07XC01, Betamethasone",Betamethasone
"D07XC02, Desoximetasone",Desoximetasone
"D07XC03, Mometasone",Mometasone
"D07XC04, Diflucortolone",Diflucortolone
"D07XC05, Fluocortolone",Fluocortolone
"D08, Antiseptics and disinfectants drugs",Antiseptics and disinfectants drugs
"D08A, Antiseptics and disinfectants",Antiseptics and disinfectants
"D08AA, Acridinederivatives",Acridinederivatives
"D08AA01, Ethacridinelactate",Ethacridinelactate
"D08AA02, Aminoacridine",Aminoacridine
"D08AA03, Euflavine",Euflavine
"D08AC, Biguanidesandamidines",Biguanidesandamidines
"D08AC01, Dibrompropamidine",Dibrompropamidine
"D08AC02, Chlorhexidine",Chlorhexidine
"D08AC03, Propamidine",Propamidine
"D08AC04, Hexamidine",Hexamidine
"D08AC05, Polihexanide",Polihexanide
"D08AC52, Chlorhexidine,combinations","Chlorhexidine,combinations"
"D08AE, Phenolandderivatives",Phenolandderivatives
"D08AE01, Hexachlorophene",Hexachlorophene
"D08AE02, Policresulen",Policresulen
"D08AE03, Phenol",Phenol
"D08AE04, Triclosan",Triclosan
"D08AE05, Chloroxylenol",Chloroxylenol
"D08AE06, Biphenylol",Biphenylol
"D08AF, Nitrofuranderivatives",Nitrofuranderivatives
"D08AF01, Nitrofural",Nitrofural
"D08AG, Iodineproducts",Iodineproducts
"D08AG01, Iodine/octylphenoxypolyglycolether",Iodine/octylphenoxypolyglycolether
"D08AG02, Povidone-iodine",Povidone-iodine
"D08AG03, Iodine",Iodine
"D08AG04, Diiodohydroxypropane",Diiodohydroxypropane
"D08AH, Quinolinederivatives",Quinolinederivatives
"D08AH01, Dequalinium",Dequalinium
"D08AH02, Chlorquinaldol",Chlorquinaldol
"D08AH03, Oxyquinoline",Oxyquinoline
"D08AH30, Clioquinol",Clioquinol
"D08AJ, Quaternaryammoniumcompounds",Quaternaryammoniumcompounds
"D08AJ01, Benzalkonium",Benzalkonium
"D08AJ02, Cetrimonium",Cetrimonium
"D08AJ03, Cetylpyridinium",Cetylpyridinium
"D08AJ04, Cetrimide",Cetrimide
"D08AJ05, Benzoxoniumchloride",Benzoxoniumchloride
"D08AJ06, Didecyldimethylammoniumchloride",Didecyldimethylammoniumchloride
"D08AJ08, Benzethoniumchloride",Benzethoniumchloride
"D08AJ10, Decamethoxine",Decamethoxine
"D08AJ57, Octenidine,combinations","Octenidine,combinations"
"D08AJ58, Benzethoniumchloride,combinations","Benzethoniumchloride,combinations"
"D08AJ59, Dodecloniumbromide,combinations","Dodecloniumbromide,combinations"
"D08AK, Mercurialproducts",Mercurialproducts
"D08AK01, Mercuricamidochloride",Mercuricamidochloride
"D08AK02, Phenylmercuricborate",Phenylmercuricborate
"D08AK03, Mercuricchloride",Mercuricchloride
"D08AK04, Mercurochrome",Mercurochrome
"D08AK05, Mercury,metallic","Mercury,metallic"
"D08AK06, Thiomersal",Thiomersal
"D08AK30, Mercuriciodide",Mercuriciodide
"D08AL, Silvercompounds",Silvercompounds
"D08AL01, Silvernitrate",Silvernitrate
"D08AL30, Silver",Silver
"D08AX, Otherantisepticsanddisinfectants",Otherantisepticsanddisinfectants
"D08AX01, Hydrogenperoxide",Hydrogenperoxide
"D08AX02, Eosin",Eosin
"D08AX03, Propanol",Propanol
"D08AX04, Tosylchloramidesodium",Tosylchloramidesodium
"D08AX05, Isopropanol",Isopropanol
"D08AX06, Potassiumpermanganate",Potassiumpermanganate
"D08AX07, Sodiumhypochlorite",Sodiumhypochlorite
"D08AX08, Ethanol",Ethanol
"D08AX53, Propanol,combinations","Propanol,combinations"
"D09, Medicated dressings",Medicated dressings
"D09A, Medicated dressings",Medicated dressings
"D09AA, Medicateddressingswithantiinfectives",Medicateddressingswithantiinfectives
"D09AA01, Framycetin",Framycetin
"D09AA02, Fusidicacid",Fusidicacid
"D09AA03, Nitrofural",Nitrofural
"D09AA04, Phenylmercuricnitrate",Phenylmercuricnitrate
"D09AA05, Benzododecinium",Benzododecinium
"D09AA06, Triclosan",Triclosan
"D09AA07, Cetylpyridinium",Cetylpyridinium
"D09AA08, Aluminiumchlorohydrate",Aluminiumchlorohydrate
"D09AA09, Povidone-iodine",Povidone-iodine
"D09AA10, Clioquinol",Clioquinol
"D09AA11, Benzalkonium",Benzalkonium
"D09AA12, Chlorhexidine",Chlorhexidine
"D09AA13, Iodoform",Iodoform
"D09AB, Zincbandages",Zincbandages
"D09AB01, Zincbandagewithoutsupplements",Zincbandagewithoutsupplements
"D09AB02, Zincbandagewithsupplements",Zincbandagewithsupplements
"D09AX, Softparaffindressings",Softparaffindressings
"D10, Acne drugs",Acne drugs
"D10A, Topical acne drugs",Topical acne drugs
"D10AA, Corticosteroids,combinationsfortreatmentofacne","Corticosteroids,combinationsfortreatmentofacne"
"D10AA01, Fluorometholone",Fluorometholone
"D10AA02, Methylprednisolone",Methylprednisolone
"D10AA03, Dexamethasone",Dexamethasone
"D10AB, Preparationscontainingsulfur",Preparationscontainingsulfur
"D10AB01, Bithionol",Bithionol
"D10AB02, Sulfur",Sulfur
"D10AB03, Tioxolone",Tioxolone
"D10AB05, Mesulfen",Mesulfen
